"행정구역분류 총괄표",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2010.4.1","행정구역명","2010.1.1","행정구역명","2009.10.1","행정구역명","2009.7.1","행정구역명","2009.4.1","행정구역명","2009.1.1","행정구역명","2008.10.1","행정구역명","2008.7.1","행정구역명","2008.4.1","행정구역명","2008.1.1","행정구역명","2007.10.1","행정구역명","2007.7.1","행정구역명","2007.4.1","행정구역명","2007.1.1","행정구역명","2006.10.1","행정구역명","2006.7.1","행정구역명","2006.4.1","행정구역명","2006.1.1","행정구역명","2005.10.1","행정구역명","2005.7.1","행정구역명","2005.4.1","행정구역명","2005.1.1","행정구역명","2004.10.1","행정구역명","2004.7.1","행정구역명","2004.4.1","행정구역명","2004.1.1","행정구역명","2003.10.1","행정구역명","2003.7.1","행정구역명","2003.4.1","행정구역명","2003.1.1","행정구역명",,"2002.12.31","행정구역명","2002.10.1","행정구역명","2002.7.1","행정구역명","2002.4.1","행정구역명","2002.1.1","행정구역명",,"2001.1. 1","행정구역명",,"2000.1. 1","행정구역명",,"99. 1. 1","행정구역명"
21110,"금정구",21110,"금정구",21110,"금정구",21110,"금정구",21110,"금정구",21110,"금정구",21110,"금정구",21110,"금정구",21110,"금정구",21110,"금정구",21110,"금정구",21110,"금정구",21110,"금정구",21110,"금정구",21110,"금정구",21110,"금정구",21110,"금정구",21110,"금정구",21110,"금정구",21110,"금정구",21110,"금정구",21110,"금정구",21110,"금정구",21110,"금정구",21110,"금정구",21110,"금정구",21110,"금정구",21110,"금정구",21110,"금정구",21110,"금정구",,21110,"금정구",21110,"금정구",21110,"금정구",21110,"금정구",21110,"금정구",,21110,"금정구",,21110,"금정구",,21110,"금정구"
2111051,"서1동",2111051,"서1동",2111051,"서1동",2111051,"서1동",2111051,"서1동",2111051,"서1동",2111051,"서1동",2111051,"서1동",2111051,"서1동",2111051,"서1동",2111051,"서1동",2111051,"서1동",2111051,"서1동",2111051,"서1동",2111051,"서1동",2111051,"서1동",2111051,"서1동",2111051,"서1동",2111051,"서1동",2111051,"서1동",2111051,"서1동",2111051,"서1동",2111051,"서1동",2111051,"서1동",2111051,"서1동",2111051,"서1동",2111051,"서1동",2111051,"서1동",2111051,"서1동",2111051,"서1동",,2111051,"서1동",2111051,"서1동",2111051,"서1동",2111051,"서1동",2111051,"서1동",,2111051,"서1동",,2111051,"서1동",,2111051,"서1동"
2111052,"서2동",2111052,"서2동",2111052,"서2동",2111052,"서2동",2111052,"서2동",2111052,"서2동",2111052,"서2동",2111052,"서2동",2111052,"서2동",2111052,"서2동",2111052,"서2동",2111052,"서2동",2111052,"서2동",2111052,"서2동",2111052,"서2동",2111052,"서2동",2111052,"서2동",2111052,"서2동",2111052,"서2동",2111052,"서2동",2111052,"서2동",2111052,"서2동",2111052,"서2동",2111052,"서2동",2111052,"서2동",2111052,"서2동",2111052,"서2동",2111052,"서2동",2111052,"서2동",2111052,"서2동",,2111052,"서2동",2111052,"서2동",2111052,"서2동",2111052,"서2동",2111052,"서2동",,2111052,"서2동",,2111052,"서2동",,2111052,"서2동"
2111072,"서3동",2111072,"서3동",2111072,"서3동",2111072,"서3동",2111072,"서3동",2111072,"서3동",2111053,"서3동",2111053,"서3동",2111053,"서3동",2111053,"서3동",2111053,"서3동",2111053,"서3동",2111053,"서3동",2111053,"서3동",2111053,"서3동",2111053,"서3동",2111053,"서3동",2111053,"서3동",2111053,"서3동",2111053,"서3동",2111053,"서3동",2111053,"서3동",2111053,"서3동",2111053,"서3동",2111053,"서3동",2111053,"서3동",2111053,"서3동",2111053,"서3동",2111053,"서3동",2111053,"서3동",,2111053,"서3동",2111053,"서3동",2111053,"서3동",2111053,"서3동",2111053,"서3동",,2111053,"서3동",,2111053,"서3동",,2111053,"서3동"
,,,,,,,,,,,,2111054,"서4동",2111054,"서4동",2111054,"서4동",2111054,"서4동",2111054,"서4동",2111054,"서4동",2111054,"서4동",2111054,"서4동",2111054,"서4동",2111054,"서4동",2111054,"서4동",2111054,"서4동",2111054,"서4동",2111054,"서4동",2111054,"서4동",2111054,"서4동",2111054,"서4동",2111054,"서4동",2111054,"서4동",2111054,"서4동",2111054,"서4동",2111054,"서4동",2111054,"서4동",2111054,"서4동",,2111054,"서4동",2111054,"서4동",2111054,"서4동",2111054,"서4동",2111054,"서4동",,2111054,"서4동",,2111054,"서4동",,2111054,"서4동"
2111055,"금사동",2111055,"금사동",2111055,"금사동",2111055,"금사동",2111055,"금사동",2111055,"금사동",2111055,"금사동",2111055,"금사동",2111055,"금사동",2111055,"금사동",2111055,"금사동",2111055,"금사동",2111055,"금사동",2111055,"금사동",2111055,"금사동",2111055,"금사동",2111055,"금사동",2111055,"금사동",2111055,"금사동",2111055,"금사동",2111055,"금사동",2111055,"금사동",2111055,"금사동",2111055,"금사동",2111055,"금사동",2111055,"금사동",2111055,"금사동",2111055,"금사동",2111055,"금사동",2111055,"금사동",,2111055,"금사동",2111055,"금사동",2111055,"금사동",2111055,"금사동",2111055,"금사동",,2111055,"금사동",,2111055,"금사동",,2111055,"금사동"
2111057,"부곡1동",2111057,"부곡1동",2111057,"부곡1동",2111057,"부곡1동",2111057,"부곡1동",2111057,"부곡1동",2111057,"부곡1동",2111057,"부곡1동",2111057,"부곡1동",2111057,"부곡1동",2111057,"부곡1동",2111057,"부곡1동",2111057,"부곡1동",2111057,"부곡1동",2111057,"부곡1동",2111057,"부곡1동",2111057,"부곡1동",2111057,"부곡1동",2111057,"부곡1동",2111057,"부곡1동",2111057,"부곡1동",2111057,"부곡1동",2111057,"부곡1동",2111057,"부곡1동",2111057,"부곡1동",2111057,"부곡1동",2111057,"부곡1동",2111057,"부곡1동",2111057,"부곡1동",2111057,"부곡1동",,2111057,"부곡1동",2111057,"부곡1동",2111057,"부곡1동",2111057,"부곡1동",2111057,"부곡1동",,2111057,"부곡1동",,2111057,"부곡1동",,2111057,"부곡1동"
2111058,"부곡2동",2111058,"부곡2동",2111058,"부곡2동",2111058,"부곡2동",2111058,"부곡2동",2111058,"부곡2동",2111058,"부곡2동",2111058,"부곡2동",2111058,"부곡2동",2111058,"부곡2동",2111058,"부곡2동",2111058,"부곡2동",2111058,"부곡2동",2111058,"부곡2동",2111058,"부곡2동",2111058,"부곡2동",2111058,"부곡2동",2111058,"부곡2동",2111058,"부곡2동",2111058,"부곡2동",2111058,"부곡2동",2111058,"부곡2동",2111058,"부곡2동",2111058,"부곡2동",2111058,"부곡2동",2111058,"부곡2동",2111058,"부곡2동",2111058,"부곡2동",2111058,"부곡2동",2111058,"부곡2동",,2111058,"부곡2동",2111058,"부곡2동",2111058,"부곡2동",2111058,"부곡2동",2111058,"부곡2동",,2111058,"부곡2동",,2111058,"부곡2동",,2111058,"부곡2동"
2111059,"부곡3동",2111059,"부곡3동",2111059,"부곡3동",2111059,"부곡3동",2111059,"부곡3동",2111059,"부곡3동",2111059,"부곡3동",2111059,"부곡3동",2111059,"부곡3동",2111059,"부곡3동",2111059,"부곡3동",2111059,"부곡3동",2111059,"부곡3동",2111059,"부곡3동",2111059,"부곡3동",2111059,"부곡3동",2111059,"부곡3동",2111059,"부곡3동",2111059,"부곡3동",2111059,"부곡3동",2111059,"부곡3동",2111059,"부곡3동",2111059,"부곡3동",2111059,"부곡3동",2111059,"부곡3동",2111059,"부곡3동",2111059,"부곡3동",2111059,"부곡3동",2111059,"부곡3동",2111059,"부곡3동",,2111059,"부곡3동",2111059,"부곡3동",2111059,"부곡3동",2111059,"부곡3동",2111059,"부곡3동",,2111059,"부곡3동",,2111059,"부곡3동",,2111059,"부곡3동"
2111060,"부곡4동",2111060,"부곡4동",2111060,"부곡4동",2111060,"부곡4동",2111060,"부곡4동",2111060,"부곡4동",2111060,"부곡4동",2111060,"부곡4동",2111060,"부곡4동",2111060,"부곡4동",2111060,"부곡4동",2111060,"부곡4동",2111060,"부곡4동",2111060,"부곡4동",2111060,"부곡4동",2111060,"부곡4동",2111060,"부곡4동",2111060,"부곡4동",2111060,"부곡4동",2111060,"부곡4동",2111060,"부곡4동",2111060,"부곡4동",2111060,"부곡4동",2111060,"부곡4동",2111060,"부곡4동",2111060,"부곡4동",2111060,"부곡4동",2111060,"부곡4동",2111060,"부곡4동",2111060,"부곡4동",,2111060,"부곡4동",2111060,"부곡4동",2111060,"부곡4동",2111060,"부곡4동",2111060,"부곡4동",,2111060,"부곡4동",,2111060,"부곡4동",,2111060,"부곡4동"
2111061,"장전1동",2111061,"장전1동",2111061,"장전1동",2111061,"장전1동",2111061,"장전1동",2111061,"장전1동",2111061,"장전1동",2111061,"장전1동",2111061,"장전1동",2111061,"장전1동",2111061,"장전1동",2111061,"장전1동",2111061,"장전1동",2111061,"장전1동",2111061,"장전1동",2111061,"장전1동",2111061,"장전1동",2111061,"장전1동",2111061,"장전1동",2111061,"장전1동",2111061,"장전1동",2111061,"장전1동",2111061,"장전1동",2111061,"장전1동",2111061,"장전1동",2111061,"장전1동",2111061,"장전1동",2111061,"장전1동",2111061,"장전1동",2111061,"장전1동",,2111061,"장전1동",2111061,"장전1동",2111061,"장전1동",2111061,"장전1동",2111061,"장전1동",,2111061,"장전1동",,2111061,"장전1동",,2111061,"장전1동"
2111062,"장전2동",2111062,"장전2동",2111062,"장전2동",2111062,"장전2동",2111062,"장전2동",2111062,"장전2동",2111062,"장전2동",2111062,"장전2동",2111062,"장전2동",2111062,"장전2동",2111062,"장전2동",2111062,"장전2동",2111062,"장전2동",2111062,"장전2동",2111062,"장전2동",2111062,"장전2동",2111062,"장전2동",2111062,"장전2동",2111062,"장전2동",2111062,"장전2동",2111062,"장전2동",2111062,"장전2동",2111062,"장전2동",2111062,"장전2동",2111062,"장전2동",2111062,"장전2동",2111062,"장전2동",2111062,"장전2동",2111062,"장전2동",2111062,"장전2동",,2111062,"장전2동",2111062,"장전2동",2111062,"장전2동",2111062,"장전2동",2111062,"장전2동",,2111062,"장전2동",,2111062,"장전2동",,2111062,"장전2동"
2111063,"장전3동",2111063,"장전3동",2111063,"장전3동",2111063,"장전3동",2111063,"장전3동",2111063,"장전3동",2111063,"장전3동",2111063,"장전3동",2111063,"장전3동",2111063,"장전3동",2111063,"장전3동",2111063,"장전3동",2111063,"장전3동",2111063,"장전3동",2111063,"장전3동",2111063,"장전3동",2111063,"장전3동",2111063,"장전3동",2111063,"장전3동",2111063,"장전3동",2111063,"장전3동",2111063,"장전3동",2111063,"장전3동",2111063,"장전3동",2111063,"장전3동",2111063,"장전3동",2111063,"장전3동",2111063,"장전3동",2111063,"장전3동",2111063,"장전3동",,2111063,"장전3동",2111063,"장전3동",2111063,"장전3동",2111063,"장전3동",2111063,"장전3동",,2111063,"장전3동",,2111063,"장전3동",,2111063,"장전3동"
2111064,"선두구동",2111064,"선두구동",2111064,"선두구동",2111064,"선두구동",2111064,"선두구동",2111064,"선두구동",2111064,"선두구동",2111064,"선두구동",2111064,"선두구동",2111064,"선두구동",2111064,"선두구동",2111064,"선두구동",2111064,"선두구동",2111064,"선두구동",2111064,"선두구동",2111064,"선두구동",2111064,"선두구동",2111064,"선두구동",2111064,"선두구동",2111064,"선두구동",2111064,"선두구동",2111064,"선두구동",2111064,"선두구동",2111064,"선두구동",2111064,"선두구동",2111064,"선두구동",2111064,"선두구동",2111064,"선두구동",2111064,"선두구동",2111064,"선두구동",,2111064,"선두구동",2111064,"선두구동",2111064,"선두구동",2111064,"선두구동",2111064,"선두구동",,2111064,"선두구동",,2111064,"선두구동",,2111064,"선두구동"
2111067,"청룡노포동",2111067,"청룡노포동",2111067,"청룡노포동",2111067,"청룡노포동",2111067,"청룡노포동",2111067,"청룡노포동",2111067,"청룡노포동",2111067,"청룡노포동",2111067,"청룡노포동",2111067,"청룡노포동",2111067,"청룡노포동",2111067,"청룡노포동",2111067,"청룡노포동",2111067,"청룡노포동",2111067,"청룡노포동",2111067,"청룡노포동",2111067,"청룡노포동",2111067,"청룡노포동",2111067,"청룡노포동",2111067,"청룡노포동",2111067,"청룡노포동",2111067,"청룡노포동",2111067,"청룡노포동",2111067,"청룡노포동",2111067,"청룡노포동",2111067,"청룡노포동",2111067,"청룡노포동",2111067,"청룡노포동",2111067,"청룡노포동",2111067,"청룡노포동",,2111067,"청룡노포동",2111067,"청룡노포동",2111067,"청룡노포동",2111067,"청룡노포동",2111067,"청룡노포동",,2111067,"청룡노포동",,2111067,"청룡노포동",,2111067,"청룡동"
2111068,"남산동",2111068,"남산동",2111068,"남산동",2111068,"남산동",2111068,"남산동",2111068,"남산동",2111068,"남산동",2111068,"남산동",2111068,"남산동",2111068,"남산동",2111068,"남산동",2111068,"남산동",2111068,"남산동",2111068,"남산동",2111068,"남산동",2111068,"남산동",2111068,"남산동",2111068,"남산동",2111068,"남산동",2111068,"남산동",2111068,"남산동",2111068,"남산동",2111068,"남산동",2111068,"남산동",2111068,"남산동",2111068,"남산동",2111068,"남산동",2111068,"남산동",2111068,"남산동",2111068,"남산동",,2111068,"남산동",2111068,"남산동",2111068,"남산동",2111068,"남산동",2111068,"남산동",,2111068,"남산동",,2111068,"남산동",,2111068,"남산동"
2111069,"구서1동",2111069,"구서1동",2111069,"구서1동",2111069,"구서1동",2111069,"구서1동",2111069,"구서1동",2111069,"구서1동",2111069,"구서1동",2111069,"구서1동",2111069,"구서1동",2111069,"구서1동",2111069,"구서1동",2111069,"구서1동",2111069,"구서1동",2111069,"구서1동",2111069,"구서1동",2111069,"구서1동",2111069,"구서1동",2111069,"구서1동",2111069,"구서1동",2111069,"구서1동",2111069,"구서1동",2111069,"구서1동",2111069,"구서1동",2111069,"구서1동",2111069,"구서1동",2111069,"구서1동",2111069,"구서1동",2111069,"구서1동",2111069,"구서1동",,2111069,"구서1동",2111069,"구서1동",2111069,"구서1동",2111069,"구서1동",2111069,"구서1동",,2111069,"구서1동",,2111069,"구서1동",,2111069,"구서1동"
2111070,"구서2동",2111070,"구서2동",2111070,"구서2동",2111070,"구서2동",2111070,"구서2동",2111070,"구서2동",2111070,"구서2동",2111070,"구서2동",2111070,"구서2동",2111070,"구서2동",2111070,"구서2동",2111070,"구서2동",2111070,"구서2동",2111070,"구서2동",2111070,"구서2동",2111070,"구서2동",2111070,"구서2동",2111070,"구서2동",2111070,"구서2동",2111070,"구서2동",2111070,"구서2동",2111070,"구서2동",2111070,"구서2동",2111070,"구서2동",2111070,"구서2동",2111070,"구서2동",2111070,"구서2동",2111070,"구서2동",2111070,"구서2동",2111070,"구서2동",,2111070,"구서2동",2111070,"구서2동",2111070,"구서2동",2111070,"구서2동",2111070,"구서2동",,2111070,"구서2동",,2111070,"구서2동",,2111070,"구서2동"
2111071,"금성동",2111071,"금성동",2111071,"금성동",2111071,"금성동",2111071,"금성동",2111071,"금성동",2111071,"금성동",2111071,"금성동",2111071,"금성동",2111071,"금성동",2111071,"금성동",2111071,"금성동",2111071,"금성동",2111071,"금성동",2111071,"금성동",2111071,"금성동",2111071,"금성동",2111071,"금성동",2111071,"금성동",2111071,"금성동",2111071,"금성동",2111071,"금성동",2111071,"금성동",2111071,"금성동",2111071,"금성동",2111071,"금성동",2111071,"금성동",2111071,"금성동",2111071,"금성동",2111071,"금성동",,2111071,"금성동",2111071,"금성동",2111071,"금성동",2111071,"금성동",2111071,"금성동",,2111071,"금성동",,2111071,"금성동",,2111071,"금성동"
21120,"강서구",21120,"강서구",21120,"강서구",21120,"강서구",21120,"강서구",21120,"강서구",21120,"강서구",21120,"강서구",21120,"강서구",21120,"강서구",21120,"강서구",21120,"강서구",21120,"강서구",21120,"강서구",21120,"강서구",21120,"강서구",21120,"강서구",21120,"강서구",21120,"강서구",21120,"강서구",21120,"강서구",21120,"강서구",21120,"강서구",21120,"강서구",21120,"강서구",21120,"강서구",21120,"강서구",21120,"강서구",21120,"강서구",21120,"강서구",,21120,"강서구",21120,"강서구",21120,"강서구",21120,"강서구",21120,"강서구",,21120,"강서구",,21120,"강서구",,21120,"강서구"
2112051,"대저1동",2112051,"대저1동",2112051,"대저1동",2112051,"대저1동",2112051,"대저1동",2112051,"대저1동",2112051,"대저1동",2112051,"대저1동",2112051,"대저1동",2112051,"대저1동",2112051,"대저1동",2112051,"대저1동",2112051,"대저1동",2112051,"대저1동",2112051,"대저1동",2112051,"대저1동",2112051,"대저1동",2112051,"대저1동",2112051,"대저1동",2112051,"대저1동",2112051,"대저1동",2112051,"대저1동",2112051,"대저1동",2112051,"대저1동",2112051,"대저1동",2112051,"대저1동",2112051,"대저1동",2112051,"대저1동",2112051,"대저1동",2112051,"대저1동",,2112051,"대저1동",2112051,"대저1동",2112051,"대저1동",2112051,"대저1동",2112051,"대저1동",,2112051,"대저1동",,2112051,"대저1동",,2112051,"대저1동"
2112052,"대저2동",2112052,"대저2동",2112052,"대저2동",2112052,"대저2동",2112052,"대저2동",2112052,"대저2동",2112052,"대저2동",2112052,"대저2동",2112052,"대저2동",2112052,"대저2동",2112052,"대저2동",2112052,"대저2동",2112052,"대저2동",2112052,"대저2동",2112052,"대저2동",2112052,"대저2동",2112052,"대저2동",2112052,"대저2동",2112052,"대저2동",2112052,"대저2동",2112052,"대저2동",2112052,"대저2동",2112052,"대저2동",2112052,"대저2동",2112052,"대저2동",2112052,"대저2동",2112052,"대저2동",2112052,"대저2동",2112052,"대저2동",2112052,"대저2동",,2112052,"대저2동",2112052,"대저2동",2112052,"대저2동",2112052,"대저2동",2112052,"대저2동",,2112052,"대저2동",,2112052,"대저2동",,2112052,"대저2동"
2112053,"강동동",2112053,"강동동",2112053,"강동동",2112053,"강동동",2112053,"강동동",2112053,"강동동",2112053,"강동동",2112053,"강동동",2112053,"강동동",2112053,"강동동",2112053,"강동동",2112053,"강동동",2112053,"강동동",2112053,"강동동",2112053,"강동동",2112053,"강동동",2112053,"강동동",2112053,"강동동",2112053,"강동동",2112053,"강동동",2112053,"강동동",2112053,"강동동",2112053,"강동동",2112053,"강동동",2112053,"강동동",2112053,"강동동",2112053,"강동동",2112053,"강동동",2112053,"강동동",2112053,"강동동",,2112053,"강동동",2112053,"강동동",2112053,"강동동",2112053,"강동동",2112053,"강동동",,2112053,"강동동",,2112053,"강동동",,2112053,"강동동"
2112054,"명지동",2112054,"명지동",2112054,"명지동",2112054,"명지동",2112054,"명지동",2112054,"명지동",2112054,"명지동",2112054,"명지동",2112054,"명지동",2112054,"명지동",2112054,"명지동",2112054,"명지동",2112054,"명지동",2112054,"명지동",2112054,"명지동",2112054,"명지동",2112054,"명지동",2112054,"명지동",2112054,"명지동",2112054,"명지동",2112054,"명지동",2112054,"명지동",2112054,"명지동",2112054,"명지동",2112054,"명지동",2112054,"명지동",2112054,"명지동",2112054,"명지동",2112054,"명지동",2112054,"명지동",,2112054,"명지동",2112054,"명지동",2112054,"명지동",2112054,"명지동",2112054,"명지동",,2112054,"명지동",,2112054,"명지동",,2112054,"명지동"
